role,full_name,username,email,password,department,program,roll_no,semester
student,DARSHAN REDDY,20261ece0050,20261ece0050@college.edu,20261ece0050@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0050,1
student,ESWAR NAIR,20261ece0051,20261ece0051@college.edu,20261ece0051@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0051,1
student,BOOM BABU,20261ece0052,20261ece0052@college.edu,20261ece0052@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0052,1
student,ESHA VERMA,20261ece0053,20261ece0053@college.edu,20261ece0053@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0053,1
student,BOOM BABU,20261ece0054,20261ece0054@college.edu,20261ece0054@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0054,1
student,CHARVI PATEL,20261ece0055,20261ece0055@college.edu,20261ece0055@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0055,1
student,DIYA CHOPRA,20261ece0056,20261ece0056@college.edu,20261ece0056@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0056,1
student,BHAVNA REDDY,20261ece0057,20261ece0057@college.edu,20261ece0057@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0057,1
student,ESWAR NAIR,20261ece0058,20261ece0058@college.edu,20261ece0058@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0058,1
student,AARAV SHARMA,20261ece0059,20261ece0059@college.edu,20261ece0059@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0059,1
student,DIYA CHOPRA,20261ece0060,20261ece0060@college.edu,20261ece0060@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0060,1
student,CHHAYA BANERJEE,20261ece0061,20261ece0061@college.edu,20261ece0061@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0061,1
student,DEEP SHARMA,20261ece0062,20261ece0062@college.edu,20261ece0062@123,ELECTRONICS & COMMUNICATION,ECE,20261ece0062,1
student,BALAJI NAIR,20262ece0001,20262ece0001@college.edu,20262ece0001@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0001,2
student,BALAJI NAIR,20262ece0002,20262ece0002@college.edu,20262ece0002@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0002,2
student,BIANCA DESAI,20262ece0003,20262ece0003@college.edu,20262ece0003@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0003,2
student,DARSHAN REDDY,20262ece0004,20262ece0004@college.edu,20262ece0004@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0004,2
student,DEVANSH TIWARI,20262ece0005,20262ece0005@college.edu,20262ece0005@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0005,2
student,AARAV SHARMA,20262ece0006,20262ece0006@college.edu,20262ece0006@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0006,2
student,DEEP SHARMA,20262ece0007,20262ece0007@college.edu,20262ece0007@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0007,2
student,CHARVI PATEL,20262ece0008,20262ece0008@college.edu,20262ece0008@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0008,2
student,ESWAR NAIR,20262ece0009,20262ece0009@college.edu,20262ece0009@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0009,2
student,DALIT KUMAR,20262ece0010,20262ece0010@college.edu,20262ece0010@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0010,2
student,CHANDNI SHARMA,20262ece0011,20262ece0011@college.edu,20262ece0011@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0011,2
student,ANANYA GUPTA,20262ece0012,20262ece0012@college.edu,20262ece0012@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0012,2
student,BOOM BABU,20262ece0013,20262ece0013@college.edu,20262ece0013@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0013,2
student,AISHA PATEL,20262ece0014,20262ece0014@college.edu,20262ece0014@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0014,2
student,ESWAR NAIR,20262ece0015,20262ece0015@college.edu,20262ece0015@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0015,2
student,DARSHAN REDDY,20262ece0016,20262ece0016@college.edu,20262ece0016@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0016,2
student,DARSHAN REDDY,20262ece0017,20262ece0017@college.edu,20262ece0017@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0017,2
student,DARSHAN REDDY,20262ece0018,20262ece0018@college.edu,20262ece0018@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0018,2
student,ESHA VERMA,20262ece0019,20262ece0019@college.edu,20262ece0019@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0019,2
student,CHIRAG MALHOTRA,20262ece0020,20262ece0020@college.edu,20262ece0020@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0020,2
student,AKSHAY SINGH,20262ece0021,20262ece0021@college.edu,20262ece0021@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0021,2
student,DEEP SHARMA,20262ece0022,20262ece0022@college.edu,20262ece0022@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0022,2
student,BHAVNA REDDY,20262ece0023,20262ece0023@college.edu,20262ece0023@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0023,2
student,BOOM BABU,20262ece0024,20262ece0024@college.edu,20262ece0024@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0024,2
student,ESWAR NAIR,20262ece0025,20262ece0025@college.edu,20262ece0025@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0025,2
student,DEEP SHARMA,20262ece0026,20262ece0026@college.edu,20262ece0026@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0026,2
student,CHETAN MAHESHWARI,20262ece0027,20262ece0027@college.edu,20262ece0027@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0027,2
student,DIYA CHOPRA,20262ece0028,20262ece0028@college.edu,20262ece0028@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0028,2
student,AARAV SHARMA,20262ece0029,20262ece0029@college.edu,20262ece0029@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0029,2
student,CHANDNI SHARMA,20262ece0030,20262ece0030@college.edu,20262ece0030@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0030,2
student,CHETAN MAHESHWARI,20262ece0031,20262ece0031@college.edu,20262ece0031@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0031,2
student,ARJUN KUMAR,20262ece0032,20262ece0032@college.edu,20262ece0032@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0032,2
student,CHANDNI SHARMA,20262ece0033,20262ece0033@college.edu,20262ece0033@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0033,2
student,CHANDNI SHARMA,20262ece0034,20262ece0034@college.edu,20262ece0034@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0034,2
student,ESWAR NAIR,20262ece0035,20262ece0035@college.edu,20262ece0035@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0035,2
student,BHAVNA REDDY,20262ece0036,20262ece0036@college.edu,20262ece0036@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0036,2
student,ARJUN KUMAR,20262ece0037,20262ece0037@college.edu,20262ece0037@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0037,2
student,ESWAR NAIR,20262ece0038,20262ece0038@college.edu,20262ece0038@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0038,2
student,CHIRAG MALHOTRA,20262ece0039,20262ece0039@college.edu,20262ece0039@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0039,2
student,EMRAN KHAN,20262ece0040,20262ece0040@college.edu,20262ece0040@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0040,2
student,DARSHAN REDDY,20262ece0041,20262ece0041@college.edu,20262ece0041@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0041,2
student,ARJUN KUMAR,20262ece0042,20262ece0042@college.edu,20262ece0042@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0042,2
student,AKSHAY SINGH,20262ece0043,20262ece0043@college.edu,20262ece0043@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0043,2
student,DARSHAN REDDY,20262ece0044,20262ece0044@college.edu,20262ece0044@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0044,2
student,ANANYA GUPTA,20262ece0045,20262ece0045@college.edu,20262ece0045@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0045,2
student,EDEN PATEL,20262ece0046,20262ece0046@college.edu,20262ece0046@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0046,2
student,EKTA SINHA,20262ece0047,20262ece0047@college.edu,20262ece0047@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0047,2
student,CHHAYA BANERJEE,20262ece0048,20262ece0048@college.edu,20262ece0048@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0048,2
student,CHANDNI SHARMA,20262ece0049,20262ece0049@college.edu,20262ece0049@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0049,2
student,EKTA SINHA,20262ece0050,20262ece0050@college.edu,20262ece0050@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0050,2
student,BHAVNA REDDY,20262ece0051,20262ece0051@college.edu,20262ece0051@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0051,2
student,EKTA SINHA,20262ece0052,20262ece0052@college.edu,20262ece0052@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0052,2
student,DIYA CHOPRA,20262ece0053,20262ece0053@college.edu,20262ece0053@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0053,2
student,DEVANSH TIWARI,20262ece0054,20262ece0054@college.edu,20262ece0054@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0054,2
student,ESWAR NAIR,20262ece0055,20262ece0055@college.edu,20262ece0055@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0055,2
student,EKTA SINHA,20262ece0056,20262ece0056@college.edu,20262ece0056@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0056,2
student,CHARVI PATEL,20262ece0057,20262ece0057@college.edu,20262ece0057@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0057,2
student,DARSHAN REDDY,20262ece0058,20262ece0058@college.edu,20262ece0058@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0058,2
student,AARAV SHARMA,20262ece0059,20262ece0059@college.edu,20262ece0059@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0059,2
student,BHAVNA REDDY,20262ece0060,20262ece0060@college.edu,20262ece0060@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0060,2
student,DEEP SHARMA,20262ece0061,20262ece0061@college.edu,20262ece0061@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0061,2
student,CHARVI PATEL,20262ece0062,20262ece0062@college.edu,20262ece0062@123,ELECTRONICS & COMMUNICATION,ECE,20262ece0062,2
student,CHHAYA BANERJEE,20263ece0001,20263ece0001@college.edu,20263ece0001@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0001,3
student,AARAV SHARMA,20263ece0002,20263ece0002@college.edu,20263ece0002@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0002,3
student,AISHA PATEL,20263ece0003,20263ece0003@college.edu,20263ece0003@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0003,3
student,CHHAYA BANERJEE,20263ece0004,20263ece0004@college.edu,20263ece0004@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0004,3
student,AKSHAY SINGH,20263ece0005,20263ece0005@college.edu,20263ece0005@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0005,3
student,CHHAYA BANERJEE,20263ece0006,20263ece0006@college.edu,20263ece0006@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0006,3
student,BOOM BABU,20263ece0007,20263ece0007@college.edu,20263ece0007@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0007,3
student,DEEP SHARMA,20263ece0008,20263ece0008@college.edu,20263ece0008@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0008,3
student,DIYA CHOPRA,20263ece0009,20263ece0009@college.edu,20263ece0009@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0009,3
student,DARSHAN REDDY,20263ece0010,20263ece0010@college.edu,20263ece0010@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0010,3
student,DALIT KUMAR,20263ece0011,20263ece0011@college.edu,20263ece0011@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0011,3
student,ANANYA GUPTA,20263ece0012,20263ece0012@college.edu,20263ece0012@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0012,3
student,DEVANSH TIWARI,20263ece0013,20263ece0013@college.edu,20263ece0013@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0013,3
student,CHARVI PATEL,20263ece0014,20263ece0014@college.edu,20263ece0014@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0014,3
student,DARSHAN REDDY,20263ece0015,20263ece0015@college.edu,20263ece0015@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0015,3
student,AKSHAY SINGH,20263ece0016,20263ece0016@college.edu,20263ece0016@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0016,3
student,BOOM BABU,20263ece0017,20263ece0017@college.edu,20263ece0017@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0017,3
student,EMRAN KHAN,20263ece0018,20263ece0018@college.edu,20263ece0018@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0018,3
student,CHIRAG MALHOTRA,20263ece0019,20263ece0019@college.edu,20263ece0019@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0019,3
student,BOOM BABU,20263ece0020,20263ece0020@college.edu,20263ece0020@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0020,3
student,AKSHAY SINGH,20263ece0021,20263ece0021@college.edu,20263ece0021@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0021,3
student,DARSHAN REDDY,20263ece0022,20263ece0022@college.edu,20263ece0022@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0022,3
student,EKTA SINHA,20263ece0023,20263ece0023@college.edu,20263ece0023@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0023,3
student,CHETAN MAHESHWARI,20263ece0024,20263ece0024@college.edu,20263ece0024@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0024,3
student,CHARVI PATEL,20263ece0025,20263ece0025@college.edu,20263ece0025@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0025,3
student,ARJUN KUMAR,20263ece0026,20263ece0026@college.edu,20263ece0026@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0026,3
student,ESHA VERMA,20263ece0027,20263ece0027@college.edu,20263ece0027@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0027,3
student,DEVANSH TIWARI,20263ece0028,20263ece0028@college.edu,20263ece0028@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0028,3
student,CHIRAG MALHOTRA,20263ece0029,20263ece0029@college.edu,20263ece0029@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0029,3
student,EDEN PATEL,20263ece0030,20263ece0030@college.edu,20263ece0030@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0030,3
student,DALIT KUMAR,20263ece0031,20263ece0031@college.edu,20263ece0031@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0031,3
student,ANANYA GUPTA,20263ece0032,20263ece0032@college.edu,20263ece0032@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0032,3
student,ESWAR NAIR,20263ece0033,20263ece0033@college.edu,20263ece0033@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0033,3
student,EMRAN KHAN,20263ece0034,20263ece0034@college.edu,20263ece0034@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0034,3
student,CHIRAG MALHOTRA,20263ece0035,20263ece0035@college.edu,20263ece0035@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0035,3
student,CHANDNI SHARMA,20263ece0036,20263ece0036@college.edu,20263ece0036@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0036,3
student,DIYA CHOPRA,20263ece0037,20263ece0037@college.edu,20263ece0037@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0037,3
student,AISHA PATEL,20263ece0038,20263ece0038@college.edu,20263ece0038@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0038,3
student,DEVANSH TIWARI,20263ece0039,20263ece0039@college.edu,20263ece0039@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0039,3
student,ANANYA GUPTA,20263ece0040,20263ece0040@college.edu,20263ece0040@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0040,3
student,ESWAR NAIR,20263ece0041,20263ece0041@college.edu,20263ece0041@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0041,3
student,CHANDNI SHARMA,20263ece0042,20263ece0042@college.edu,20263ece0042@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0042,3
student,CHETAN MAHESHWARI,20263ece0043,20263ece0043@college.edu,20263ece0043@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0043,3
student,CHARVI PATEL,20263ece0044,20263ece0044@college.edu,20263ece0044@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0044,3
student,BIANCA DESAI,20263ece0045,20263ece0045@college.edu,20263ece0045@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0045,3
student,DIYA CHOPRA,20263ece0046,20263ece0046@college.edu,20263ece0046@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0046,3
student,DARSHAN REDDY,20263ece0047,20263ece0047@college.edu,20263ece0047@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0047,3
student,DEVANSH TIWARI,20263ece0048,20263ece0048@college.edu,20263ece0048@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0048,3
student,BHAVNA REDDY,20263ece0049,20263ece0049@college.edu,20263ece0049@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0049,3
student,BHAVNA REDDY,20263ece0050,20263ece0050@college.edu,20263ece0050@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0050,3
student,AISHA PATEL,20263ece0051,20263ece0051@college.edu,20263ece0051@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0051,3
student,CHANDNI SHARMA,20263ece0052,20263ece0052@college.edu,20263ece0052@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0052,3
student,BALAJI NAIR,20263ece0053,20263ece0053@college.edu,20263ece0053@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0053,3
student,EDEN PATEL,20263ece0054,20263ece0054@college.edu,20263ece0054@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0054,3
student,CHIRAG MALHOTRA,20263ece0055,20263ece0055@college.edu,20263ece0055@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0055,3
student,BIANCA DESAI,20263ece0056,20263ece0056@college.edu,20263ece0056@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0056,3
student,AARAV SHARMA,20263ece0057,20263ece0057@college.edu,20263ece0057@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0057,3
student,DARSHAN REDDY,20263ece0058,20263ece0058@college.edu,20263ece0058@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0058,3
student,DIYA CHOPRA,20263ece0059,20263ece0059@college.edu,20263ece0059@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0059,3
student,DALIT KUMAR,20263ece0060,20263ece0060@college.edu,20263ece0060@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0060,3
student,BHAVNA REDDY,20263ece0061,20263ece0061@college.edu,20263ece0061@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0061,3
student,DEVANSH TIWARI,20263ece0062,20263ece0062@college.edu,20263ece0062@123,ELECTRONICS & COMMUNICATION,ECE,20263ece0062,3
student,DEVANSH TIWARI,20261eee0001,20261eee0001@college.edu,20261eee0001@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0001,1
student,BOOM BABU,20261eee0002,20261eee0002@college.edu,20261eee0002@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0002,1
student,EDEN PATEL,20261eee0003,20261eee0003@college.edu,20261eee0003@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0003,1
student,CHARVI PATEL,20261eee0004,20261eee0004@college.edu,20261eee0004@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0004,1
student,CHIRAG MALHOTRA,20261eee0005,20261eee0005@college.edu,20261eee0005@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0005,1
student,AKSHAY SINGH,20261eee0006,20261eee0006@college.edu,20261eee0006@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0006,1
student,DEEP SHARMA,20261eee0007,20261eee0007@college.edu,20261eee0007@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0007,1
student,AKSHAY SINGH,20261eee0008,20261eee0008@college.edu,20261eee0008@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0008,1
student,AKSHAY SINGH,20261eee0009,20261eee0009@college.edu,20261eee0009@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0009,1
student,CHHAYA BANERJEE,20261eee0010,20261eee0010@college.edu,20261eee0010@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0010,1
student,DIYA CHOPRA,20261eee0011,20261eee0011@college.edu,20261eee0011@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0011,1
student,BHUVANESH VERMA,20261eee0012,20261eee0012@college.edu,20261eee0012@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0012,1
student,EKTA SINHA,20261eee0013,20261eee0013@college.edu,20261eee0013@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0013,1
student,ESHA VERMA,20261eee0014,20261eee0014@college.edu,20261eee0014@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0014,1
student,DALIT KUMAR,20261eee0015,20261eee0015@college.edu,20261eee0015@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0015,1
student,DIYA CHOPRA,20261eee0016,20261eee0016@college.edu,20261eee0016@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0016,1
student,AARAV SHARMA,20261eee0017,20261eee0017@college.edu,20261eee0017@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0017,1
student,DALIT KUMAR,20261eee0018,20261eee0018@college.edu,20261eee0018@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0018,1
student,CHIRAG MALHOTRA,20261eee0019,20261eee0019@college.edu,20261eee0019@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0019,1
student,EMRAN KHAN,20261eee0020,20261eee0020@college.edu,20261eee0020@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0020,1
student,DALIT KUMAR,20261eee0021,20261eee0021@college.edu,20261eee0021@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0021,1
student,AKSHAY SINGH,20261eee0022,20261eee0022@college.edu,20261eee0022@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0022,1
student,DEVANSH TIWARI,20261eee0023,20261eee0023@college.edu,20261eee0023@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0023,1
student,EDEN PATEL,20261eee0024,20261eee0024@college.edu,20261eee0024@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0024,1
student,AARAV SHARMA,20261eee0025,20261eee0025@college.edu,20261eee0025@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0025,1
student,DEVANSH TIWARI,20261eee0026,20261eee0026@college.edu,20261eee0026@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0026,1
student,DIYA CHOPRA,20261eee0027,20261eee0027@college.edu,20261eee0027@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0027,1
student,AKSHAY SINGH,20261eee0028,20261eee0028@college.edu,20261eee0028@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0028,1
student,EMRAN KHAN,20261eee0029,20261eee0029@college.edu,20261eee0029@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0029,1
student,ESWAR NAIR,20261eee0030,20261eee0030@college.edu,20261eee0030@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0030,1
student,CHHAYA BANERJEE,20261eee0031,20261eee0031@college.edu,20261eee0031@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0031,1
student,CHARVI PATEL,20261eee0032,20261eee0032@college.edu,20261eee0032@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0032,1
student,BOOM BABU,20261eee0033,20261eee0033@college.edu,20261eee0033@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0033,1
student,ARJUN KUMAR,20261eee0034,20261eee0034@college.edu,20261eee0034@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0034,1
student,ESHA VERMA,20261eee0035,20261eee0035@college.edu,20261eee0035@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0035,1
student,EMRAN KHAN,20261eee0036,20261eee0036@college.edu,20261eee0036@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0036,1
student,ANANYA GUPTA,20261eee0037,20261eee0037@college.edu,20261eee0037@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0037,1
student,BIANCA DESAI,20261eee0038,20261eee0038@college.edu,20261eee0038@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0038,1
student,DARSHAN REDDY,20261eee0039,20261eee0039@college.edu,20261eee0039@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0039,1
student,EMRAN KHAN,20261eee0040,20261eee0040@college.edu,20261eee0040@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0040,1
student,AKSHAY SINGH,20261eee0041,20261eee0041@college.edu,20261eee0041@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0041,1
student,CHIRAG MALHOTRA,20261eee0042,20261eee0042@college.edu,20261eee0042@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0042,1
student,AARAV SHARMA,20261eee0043,20261eee0043@college.edu,20261eee0043@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0043,1
student,ARJUN KUMAR,20261eee0044,20261eee0044@college.edu,20261eee0044@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0044,1
student,ESHA VERMA,20261eee0045,20261eee0045@college.edu,20261eee0045@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0045,1
student,DALIT KUMAR,20261eee0046,20261eee0046@college.edu,20261eee0046@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0046,1
student,EDEN PATEL,20261eee0047,20261eee0047@college.edu,20261eee0047@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0047,1
student,EDEN PATEL,20261eee0048,20261eee0048@college.edu,20261eee0048@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0048,1
student,DEEP SHARMA,20261eee0049,20261eee0049@college.edu,20261eee0049@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0049,1
student,CHETAN MAHESHWARI,20261eee0050,20261eee0050@college.edu,20261eee0050@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0050,1
student,ESWAR NAIR,20261eee0051,20261eee0051@college.edu,20261eee0051@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0051,1
student,EKTA SINHA,20261eee0052,20261eee0052@college.edu,20261eee0052@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0052,1
student,EDEN PATEL,20261eee0053,20261eee0053@college.edu,20261eee0053@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0053,1
student,ARJUN KUMAR,20261eee0054,20261eee0054@college.edu,20261eee0054@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0054,1
student,EMRAN KHAN,20261eee0055,20261eee0055@college.edu,20261eee0055@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0055,1
student,CHANDNI SHARMA,20261eee0056,20261eee0056@college.edu,20261eee0056@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0056,1
student,BIANCA DESAI,20261eee0057,20261eee0057@college.edu,20261eee0057@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0057,1
student,EDEN PATEL,20261eee0058,20261eee0058@college.edu,20261eee0058@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0058,1
