SLOT_ID,DEPARTMENT,PROGRAM,SEMESTER,CLASS,DAY,START_TIME,END_TIME,DURATION_HOURS,SLOT_TYPE,COURSE,FACULTY_ID,FACULTY_NAME,ROOM
1089,ECE,ECE,1,B,Thursday,08:00,10:00,2,LAB,Business Management,PUC26ECE004,DEEPAK VERMA,L1089
1090,ECE,ECE,1,B,Thursday,09:00,11:00,2,LAB,Finance,PUC26ECE005,ESHA KAPOOR,L1090
1091,ECE,ECE,1,C,Thursday,08:00,09:00,1,THEORY,Marketing,PUC26ECE006,FAISAL KHAN,T1091
1092,ECE,ECE,1,C,Thursday,09:00,10:00,1,THEORY,Economics,PUC26ECE007,GAURAV MAHAJAN,T1092
1093,ECE,ECE,1,C,Thursday,10:00,11:00,1,THEORY,Data Structures,PUC26ECE008,HARSH MITTAL,T1093
1094,ECE,ECE,1,C,Thursday,08:00,10:00,2,LAB,Algorithms,PUC26ME001,ADITYA KUMAR,L1094
1095,ECE,ECE,1,C,Thursday,09:00,11:00,2,LAB,Web Development,PUC26ME002,BRIJESH SINGH,L1095
1096,ECE,ECE,2,A,Thursday,08:00,09:00,1,THEORY,Cloud Computing,PUC26ME003,CHANDRA SHEKHAR,T1096
1097,ECE,ECE,2,A,Thursday,09:00,10:00,1,THEORY,AI & ML,PUC26ME004,DINESH PATEL,T1097
1098,ECE,ECE,2,A,Thursday,10:00,11:00,1,THEORY,Cybersecurity,PUC26ME005,EAKSHYA RAO,T1098
1099,ECE,ECE,2,A,Thursday,08:00,10:00,2,LAB,IoT,PUC26ME006,FARHAN ALI,L1099
1100,ECE,ECE,2,A,Thursday,09:00,11:00,2,LAB,Databases,PUC26ME007,GAJENDRA SINGH,L1100
1101,ECE,ECE,2,B,Thursday,08:00,09:00,1,THEORY,OS,PUC26ME008,HARSHIT SHARMA,T1101
1102,ECE,ECE,2,B,Thursday,09:00,10:00,1,THEORY,Networking,PUC26CE001,ABHISHEK GUPTA,T1102
1103,ECE,ECE,2,B,Thursday,10:00,11:00,1,THEORY,Statistics,PUC26CE002,BHAVNA SHARMA,T1103
1104,ECE,ECE,2,B,Thursday,08:00,10:00,2,LAB,Machine Learning,PUC26CE003,CHIRAG JOSHI,L1104
1105,ECE,ECE,2,B,Thursday,09:00,11:00,2,LAB,Deep Learning,PUC26CE004,DHRUVENDRA SINGH,L1105
1106,ECE,ECE,2,C,Thursday,08:00,09:00,1,THEORY,Circuit Analysis,PUC26CE005,EKTA VERMA,T1106
1107,ECE,ECE,2,C,Thursday,09:00,10:00,1,THEORY,Power Systems,PUC26CE006,FIONA PATEL,T1107
1108,ECE,ECE,2,C,Thursday,10:00,11:00,1,THEORY,Digital Design,PUC26CE007,GAURAV NEGI,T1108
1109,ECE,ECE,2,C,Thursday,08:00,10:00,2,LAB,Thermodynamics,PUC26CE008,HARSH BHATNAGAR,L1109
1110,ECE,ECE,2,C,Thursday,09:00,11:00,2,LAB,Mechanics,PUC26IOT001,ARUN KUMAR,L1110
1111,ECE,ECE,3,A,Thursday,08:00,09:00,1,THEORY,Structural Analysis,PUC26IOT002,BHAVESH VERMA,T1111
1112,ECE,ECE,3,A,Thursday,09:00,10:00,1,THEORY,Concrete Technology,PUC26IOT003,CHIRANJEEV RAJ,T1112
1113,ECE,ECE,3,A,Thursday,10:00,11:00,1,THEORY,VLSI Design,PUC26IOT004,DARSHAN PATEL,T1113
1114,ECE,ECE,3,A,Thursday,08:00,10:00,2,LAB,Embedded Systems,PUC26IOT005,ESHAAN KRISHNAN,L1114
1115,ECE,ECE,3,A,Thursday,09:00,11:00,2,LAB,Business Management,PUC26IOT006,FARHAN MALIK,L1115
1116,ECE,ECE,3,B,Thursday,08:00,09:00,1,THEORY,Finance,PUC26AI001,ABHIJIT NAIR,T1116
1117,ECE,ECE,3,B,Thursday,09:00,10:00,1,THEORY,Marketing,PUC26AI002,BHAVNA DESAI,T1117
1118,ECE,ECE,3,B,Thursday,10:00,11:00,1,THEORY,Economics,PUC26AI003,CHIRAG MALHOTRA,T1118
1119,ECE,ECE,3,B,Thursday,08:00,10:00,2,LAB,Data Structures,PUC26AI004,DIVYAM SINGH,L1119
1120,ECE,ECE,3,B,Thursday,09:00,11:00,2,LAB,Algorithms,PUC26AI005,ESHA SHARMA,L1120
1121,ECE,ECE,3,C,Thursday,08:00,09:00,1,THEORY,Web Development,PUC26AI006,FARHAN HASSAN,T1121
1122,ECE,ECE,3,C,Thursday,09:00,10:00,1,THEORY,Cloud Computing,PUC26AI007,GAJENDRA KUMAR,T1122
1123,ECE,ECE,3,C,Thursday,10:00,11:00,1,THEORY,AI & ML,PUC26MBA001,ADITYA SAXENA,T1123
1124,ECE,ECE,3,C,Thursday,08:00,10:00,2,LAB,Cybersecurity,PUC26MBA002,BHAVNA KAPOOR,L1124
1125,ECE,ECE,3,C,Thursday,09:00,11:00,2,LAB,IoT,PUC26MBA003,CHIRAG VERMA,L1125
1126,ME,ME,1,A,Thursday,08:00,09:00,1,THEORY,Databases,PUC26MBA004,DEEPIKA SHARMA,T1126
1127,ME,ME,1,A,Thursday,09:00,10:00,1,THEORY,OS,PUC26MBA005,ESHWARI REDDY,T1127
1128,ME,ME,1,A,Thursday,10:00,11:00,1,THEORY,Networking,PUC26MBA006,FARIDA KHAN,T1128
1129,ME,ME,1,A,Thursday,08:00,10:00,2,LAB,Statistics,PUC26BBA001,ABHIJEET SINGH,L1129
1130,ME,ME,1,A,Thursday,09:00,11:00,2,LAB,Machine Learning,PUC26BBA002,BHAGVAN RAGHAV,L1130
1131,ME,ME,1,B,Thursday,08:00,09:00,1,THEORY,Deep Learning,PUC26BBA003,CHIRAG DESAI,T1131
1132,ME,ME,1,B,Thursday,09:00,10:00,1,THEORY,Circuit Analysis,PUC26BBA004,DIVYA SHARMA,T1132
1133,ME,ME,1,B,Thursday,10:00,11:00,1,THEORY,Power Systems,PUC26BBA005,ESHITA PRABHU,T1133
1134,ME,ME,1,B,Thursday,08:00,10:00,2,LAB,Digital Design,PUC26BBA006,FARISH KHAN,L1134
1135,ME,ME,1,B,Thursday,09:00,11:00,2,LAB,Thermodynamics,PUC26FSD001,AJAYVEER SINGH,L1135
1136,ME,ME,1,C,Thursday,08:00,09:00,1,THEORY,Mechanics,PUC26FSD002,BHASHKAR REDDY,T1136
1137,ME,ME,1,C,Thursday,09:00,10:00,1,THEORY,Structural Analysis,PUC26FSD003,CHIRANJEEVI PAL,T1137
1138,ME,ME,1,C,Thursday,10:00,11:00,1,THEORY,Concrete Technology,PUC26FSD004,DARSHANA NAIR,T1138
1139,ME,ME,1,C,Thursday,08:00,10:00,2,LAB,VLSI Design,PUC26FSD005,ESHA MAHAJAN,L1139
1140,ME,ME,1,C,Thursday,09:00,11:00,2,LAB,Embedded Systems,PUC26FSD006,FARISHA KHAN,L1140
1141,ME,ME,2,A,Thursday,08:00,09:00,1,THEORY,Business Management,PUC26EEE001,ASHOK KUMAR,T1141
1142,ME,ME,2,A,Thursday,09:00,10:00,1,THEORY,Finance,PUC26EEE002,BHARGAV DESAI,T1142
1143,ME,ME,2,A,Thursday,10:00,11:00,1,THEORY,Marketing,PUC26EEE003,CHIRAG KUMAR,T1143
1144,ME,ME,2,A,Thursday,08:00,10:00,2,LAB,Economics,PUC26EEE004,DEEPENDRA SINGH,L1144
1145,ME,ME,2,A,Thursday,09:00,11:00,2,LAB,Data Structures,PUC26EEE005,EKALAVYA RAO,L1145
1146,ME,ME,2,B,Thursday,08:00,09:00,1,THEORY,Algorithms,PUC26EEE006,FAROOQ MALIK,T1146
1147,ME,ME,2,B,Thursday,09:00,10:00,1,THEORY,Web Development,PUC26EEE007,GAURAV MEHRA,T1147
1148,ME,ME,2,B,Thursday,10:00,11:00,1,THEORY,Cloud Computing,PUC26EEE008,HARSHVARDHAN DESAI,T1148
1149,ME,ME,2,B,Thursday,08:00,10:00,2,LAB,AI & ML,PUC26CSE001,ARJUN KUMAR,L1149
1150,ME,ME,2,B,Thursday,09:00,11:00,2,LAB,Cybersecurity,PUC26CSE002,DARSHAN REDDY,L1150
1151,ME,ME,2,C,Thursday,08:00,09:00,1,THEORY,IoT,PUC26CSE003,CHARVI PATEL,T1151
1152,ME,ME,2,C,Thursday,09:00,10:00,1,THEORY,Databases,PUC26CSE004,DALIT KUMAR,T1152
1153,ME,ME,2,C,Thursday,10:00,11:00,1,THEORY,OS,PUC26CSE005,AKSHAY SINGH,T1153
1154,ME,ME,2,C,Thursday,08:00,10:00,2,LAB,Networking,PUC26CSE006,ANANYA GUPTA,L1154
1155,ME,ME,2,C,Thursday,09:00,11:00,2,LAB,Statistics,PUC26CSE007,DARSHAN REDDY,L1155
1156,ME,ME,3,A,Thursday,08:00,09:00,1,THEORY,Machine Learning,PUC26CSE008,CHANDNI SHARMA,T1156
1157,ME,ME,3,A,Thursday,09:00,10:00,1,THEORY,Deep Learning,PUC26CSE009,DEEP SHARMA,T1157
1158,ME,ME,3,A,Thursday,10:00,11:00,1,THEORY,Circuit Analysis,PUC26CSE010,CHETAN MAHESHWARI,T1158
1159,ME,ME,3,A,Thursday,08:00,10:00,2,LAB,Power Systems,PUC26CSE011,EDEN PATEL,L1159
1160,ME,ME,3,A,Thursday,09:00,11:00,2,LAB,Digital Design,PUC26CSE012,CHETAN MAHESHWARI,L1160
1161,ME,ME,3,B,Thursday,08:00,09:00,1,THEORY,Thermodynamics,PUC26ADS001,BALAJI NAIR,T1161
1162,ME,ME,3,B,Thursday,09:00,10:00,1,THEORY,Mechanics,PUC26ADS002,ESWAR NAIR,T1162
1163,ME,ME,3,B,Thursday,10:00,11:00,1,THEORY,Structural Analysis,PUC26ADS003,ARJUN KUMAR,T1163
1164,ME,ME,3,B,Thursday,08:00,10:00,2,LAB,Concrete Technology,PUC26ADS004,CHIRAG MALHOTRA,L1164
1165,ME,ME,3,B,Thursday,09:00,11:00,2,LAB,VLSI Design,PUC26ADS005,DEVANSH TIWARI,L1165
1166,ME,ME,3,C,Thursday,08:00,09:00,1,THEORY,Embedded Systems,PUC26ADS006,BOOM BABU,T1166
1167,ME,ME,3,C,Thursday,09:00,10:00,1,THEORY,Business Management,PUC26ADS007,CHHAYA BANERJEE,T1167
1168,ME,ME,3,C,Thursday,10:00,11:00,1,THEORY,Finance,PUC26ECE001,ARYAN DESAI,T1168
1169,ME,ME,3,C,Thursday,08:00,10:00,2,LAB,Marketing,PUC26ECE002,BHANU PRAKASH,L1169
1170,ME,ME,3,C,Thursday,09:00,11:00,2,LAB,Economics,PUC26ECE003,CHIRAG Singh,L1170
1171,CE,CE,1,A,Thursday,08:00,09:00,1,THEORY,Data Structures,PUC26ECE004,DEEPAK VERMA,T1171
1172,CE,CE,1,A,Thursday,09:00,10:00,1,THEORY,Algorithms,PUC26ECE005,ESHA KAPOOR,T1172
1173,CE,CE,1,A,Thursday,10:00,11:00,1,THEORY,Web Development,PUC26ECE006,FAISAL KHAN,T1173
1174,CE,CE,1,A,Thursday,08:00,10:00,2,LAB,Cloud Computing,PUC26ECE007,GAURAV MAHAJAN,L1174
1175,CE,CE,1,A,Thursday,09:00,11:00,2,LAB,AI & ML,PUC26ECE008,HARSH MITTAL,L1175
1176,CE,CE,1,B,Thursday,08:00,09:00,1,THEORY,Cybersecurity,PUC26ME001,ADITYA KUMAR,T1176
1177,CE,CE,1,B,Thursday,09:00,10:00,1,THEORY,IoT,PUC26ME002,BRIJESH SINGH,T1177
1178,CE,CE,1,B,Thursday,10:00,11:00,1,THEORY,Databases,PUC26ME003,CHANDRA SHEKHAR,T1178
1179,CE,CE,1,B,Thursday,08:00,10:00,2,LAB,OS,PUC26ME004,DINESH PATEL,L1179
1180,CE,CE,1,B,Thursday,09:00,11:00,2,LAB,Networking,PUC26ME005,EAKSHYA RAO,L1180
1181,CE,CE,1,C,Thursday,08:00,09:00,1,THEORY,Statistics,PUC26ME006,FARHAN ALI,T1181
1182,CE,CE,1,C,Thursday,09:00,10:00,1,THEORY,Machine Learning,PUC26ME007,GAJENDRA SINGH,T1182
1183,CE,CE,1,C,Thursday,10:00,11:00,1,THEORY,Deep Learning,PUC26ME008,HARSHIT SHARMA,T1183
1184,CE,CE,1,C,Thursday,08:00,10:00,2,LAB,Circuit Analysis,PUC26CE001,ABHISHEK GUPTA,L1184
1185,CE,CE,1,C,Thursday,09:00,11:00,2,LAB,Power Systems,PUC26CE002,BHAVNA SHARMA,L1185
1186,CE,CE,2,A,Thursday,08:00,09:00,1,THEORY,Digital Design,PUC26CE003,CHIRAG JOSHI,T1186
1187,CE,CE,2,A,Thursday,09:00,10:00,1,THEORY,Thermodynamics,PUC26CE004,DHRUVENDRA SINGH,T1187
1188,CE,CE,2,A,Thursday,10:00,11:00,1,THEORY,Mechanics,PUC26CE005,EKTA VERMA,T1188
1189,CE,CE,2,A,Thursday,08:00,10:00,2,LAB,Structural Analysis,PUC26CE006,FIONA PATEL,L1189
1190,CE,CE,2,A,Thursday,09:00,11:00,2,LAB,Concrete Technology,PUC26CE007,GAURAV NEGI,L1190
1191,CE,CE,2,B,Thursday,08:00,09:00,1,THEORY,VLSI Design,PUC26CE008,HARSH BHATNAGAR,T1191
1192,CE,CE,2,B,Thursday,09:00,10:00,1,THEORY,Embedded Systems,PUC26IOT001,ARUN KUMAR,T1192
1193,CE,CE,2,B,Thursday,10:00,11:00,1,THEORY,Business Management,PUC26IOT002,BHAVESH VERMA,T1193
1194,CE,CE,2,B,Thursday,08:00,10:00,2,LAB,Finance,PUC26IOT003,CHIRANJEEV RAJ,L1194
1195,CE,CE,2,B,Thursday,09:00,11:00,2,LAB,Marketing,PUC26IOT004,DARSHAN PATEL,L1195
1196,CE,CE,2,C,Thursday,08:00,09:00,1,THEORY,Economics,PUC26IOT005,ESHAAN KRISHNAN,T1196
1197,CE,CE,2,C,Thursday,09:00,10:00,1,THEORY,Data Structures,PUC26IOT006,FARHAN MALIK,T1197
1198,CE,CE,2,C,Thursday,10:00,11:00,1,THEORY,Algorithms,PUC26AI001,ABHIJIT NAIR,T1198
1199,CE,CE,2,C,Thursday,08:00,10:00,2,LAB,Web Development,PUC26AI002,BHAVNA DESAI,L1199
1200,CE,CE,2,C,Thursday,09:00,11:00,2,LAB,Cloud Computing,PUC26AI003,CHIRAG MALHOTRA,L1200
1201,IOT,IOT,1,A,Thursday,08:00,09:00,1,THEORY,AI & ML,PUC26AI004,DIVYAM SINGH,T1201
1202,IOT,IOT,1,A,Thursday,09:00,10:00,1,THEORY,Cybersecurity,PUC26AI005,ESHA SHARMA,T1202
1203,IOT,IOT,1,A,Thursday,10:00,11:00,1,THEORY,IoT,PUC26AI006,FARHAN HASSAN,T1203
1204,IOT,IOT,1,A,Thursday,08:00,10:00,2,LAB,Databases,PUC26AI007,GAJENDRA KUMAR,L1204
1205,IOT,IOT,1,A,Thursday,09:00,11:00,2,LAB,OS,PUC26MBA001,ADITYA SAXENA,L1205
1206,IOT,IOT,1,B,Thursday,08:00,09:00,1,THEORY,Networking,PUC26MBA002,BHAVNA KAPOOR,T1206
1207,IOT,IOT,1,B,Thursday,09:00,10:00,1,THEORY,Statistics,PUC26MBA003,CHIRAG VERMA,T1207
1208,IOT,IOT,1,B,Thursday,10:00,11:00,1,THEORY,Machine Learning,PUC26MBA004,DEEPIKA SHARMA,T1208
1209,IOT,IOT,1,B,Thursday,08:00,10:00,2,LAB,Deep Learning,PUC26MBA005,ESHWARI REDDY,L1209
1210,IOT,IOT,1,B,Thursday,09:00,11:00,2,LAB,Circuit Analysis,PUC26MBA006,FARIDA KHAN,L1210
1211,IOT,IOT,1,C,Thursday,08:00,09:00,1,THEORY,Power Systems,PUC26BBA001,ABHIJEET SINGH,T1211
1212,IOT,IOT,1,C,Thursday,09:00,10:00,1,THEORY,Digital Design,PUC26BBA002,BHAGVAN RAGHAV,T1212
1213,IOT,IOT,1,C,Thursday,10:00,11:00,1,THEORY,Thermodynamics,PUC26BBA003,CHIRAG DESAI,T1213
1214,IOT,IOT,1,C,Thursday,08:00,10:00,2,LAB,Mechanics,PUC26BBA004,DIVYA SHARMA,L1214
1215,IOT,IOT,1,C,Thursday,09:00,11:00,2,LAB,Structural Analysis,PUC26BBA005,ESHITA PRABHU,L1215
1216,IOT,IOT,2,A,Thursday,08:00,09:00,1,THEORY,Concrete Technology,PUC26BBA006,FARISH KHAN,T1216
1217,IOT,IOT,2,A,Thursday,09:00,10:00,1,THEORY,VLSI Design,PUC26FSD001,AJAYVEER SINGH,T1217
1218,IOT,IOT,2,A,Thursday,10:00,11:00,1,THEORY,Embedded Systems,PUC26FSD002,BHASHKAR REDDY,T1218
1219,IOT,IOT,2,A,Thursday,08:00,10:00,2,LAB,Business Management,PUC26FSD003,CHIRANJEEVI PAL,L1219
1220,IOT,IOT,2,A,Thursday,09:00,11:00,2,LAB,Finance,PUC26FSD004,DARSHANA NAIR,L1220
1221,IOT,IOT,2,B,Thursday,08:00,09:00,1,THEORY,Marketing,PUC26FSD005,ESHA MAHAJAN,T1221
1222,IOT,IOT,2,B,Thursday,09:00,10:00,1,THEORY,Economics,PUC26FSD006,FARISHA KHAN,T1222
1223,IOT,IOT,2,B,Thursday,10:00,11:00,1,THEORY,Data Structures,PUC26EEE001,ASHOK KUMAR,T1223
1224,IOT,IOT,2,B,Thursday,08:00,10:00,2,LAB,Algorithms,PUC26EEE002,BHARGAV DESAI,L1224
1225,IOT,IOT,2,B,Thursday,09:00,11:00,2,LAB,Web Development,PUC26EEE003,CHIRAG KUMAR,L1225
1226,IOT,IOT,2,C,Thursday,08:00,09:00,1,THEORY,Cloud Computing,PUC26EEE004,DEEPENDRA SINGH,T1226
1227,IOT,IOT,2,C,Thursday,09:00,10:00,1,THEORY,AI & ML,PUC26EEE005,EKALAVYA RAO,T1227
1228,IOT,IOT,2,C,Thursday,10:00,11:00,1,THEORY,Cybersecurity,PUC26EEE006,FAROOQ MALIK,T1228
1229,IOT,IOT,2,C,Thursday,08:00,10:00,2,LAB,IoT,PUC26EEE007,GAURAV MEHRA,L1229
1230,IOT,IOT,2,C,Thursday,09:00,11:00,2,LAB,Databases,PUC26EEE008,HARSHVARDHAN DESAI,L1230
1231,AI,AI,1,A,Thursday,08:00,09:00,1,THEORY,OS,PUC26CSE001,ARJUN KUMAR,T1231
1232,AI,AI,1,A,Thursday,09:00,10:00,1,THEORY,Networking,PUC26CSE002,DARSHAN REDDY,T1232
1233,AI,AI,1,A,Thursday,10:00,11:00,1,THEORY,Statistics,PUC26CSE003,CHARVI PATEL,T1233
1234,AI,AI,1,A,Thursday,08:00,10:00,2,LAB,Machine Learning,PUC26CSE004,DALIT KUMAR,L1234
1235,AI,AI,1,A,Thursday,09:00,11:00,2,LAB,Deep Learning,PUC26CSE005,AKSHAY SINGH,L1235
1236,AI,AI,1,B,Thursday,08:00,09:00,1,THEORY,Circuit Analysis,PUC26CSE006,ANANYA GUPTA,T1236
1237,AI,AI,1,B,Thursday,09:00,10:00,1,THEORY,Power Systems,PUC26CSE007,DARSHAN REDDY,T1237
1238,AI,AI,1,B,Thursday,10:00,11:00,1,THEORY,Digital Design,PUC26CSE008,CHANDNI SHARMA,T1238
1239,AI,AI,1,B,Thursday,08:00,10:00,2,LAB,Thermodynamics,PUC26CSE009,DEEP SHARMA,L1239
1240,AI,AI,1,B,Thursday,09:00,11:00,2,LAB,Mechanics,PUC26CSE010,CHETAN MAHESHWARI,L1240
1241,AI,AI,1,C,Thursday,08:00,09:00,1,THEORY,Structural Analysis,PUC26CSE011,EDEN PATEL,T1241
1242,AI,AI,1,C,Thursday,09:00,10:00,1,THEORY,Concrete Technology,PUC26CSE012,CHETAN MAHESHWARI,T1242
1243,AI,AI,1,C,Thursday,10:00,11:00,1,THEORY,VLSI Design,PUC26ADS001,BALAJI NAIR,T1243
1244,AI,AI,1,C,Thursday,08:00,10:00,2,LAB,Embedded Systems,PUC26ADS002,ESWAR NAIR,L1244
1245,AI,AI,1,C,Thursday,09:00,11:00,2,LAB,Business Management,PUC26ADS003,ARJUN KUMAR,L1245
1246,MBA,MBA,1,A,Thursday,08:00,09:00,1,THEORY,Finance,PUC26ADS004,CHIRAG MALHOTRA,T1246
1247,MBA,MBA,1,A,Thursday,09:00,10:00,1,THEORY,Marketing,PUC26ADS005,DEVANSH TIWARI,T1247
1248,MBA,MBA,1,A,Thursday,10:00,11:00,1,THEORY,Economics,PUC26ADS006,BOOM BABU,T1248
1249,MBA,MBA,1,A,Thursday,08:00,10:00,2,LAB,Data Structures,PUC26ADS007,CHHAYA BANERJEE,L1249
1250,MBA,MBA,1,A,Thursday,09:00,11:00,2,LAB,Algorithms,PUC26ECE001,ARYAN DESAI,L1250
1251,MBA,MBA,1,B,Thursday,08:00,09:00,1,THEORY,Web Development,PUC26ECE002,BHANU PRAKASH,T1251
1252,MBA,MBA,1,B,Thursday,09:00,10:00,1,THEORY,Cloud Computing,PUC26ECE003,CHIRAG Singh,T1252
1253,MBA,MBA,1,B,Thursday,10:00,11:00,1,THEORY,AI & ML,PUC26ECE004,DEEPAK VERMA,T1253
1254,MBA,MBA,1,B,Thursday,08:00,10:00,2,LAB,Cybersecurity,PUC26ECE005,ESHA KAPOOR,L1254
1255,MBA,MBA,1,B,Thursday,09:00,11:00,2,LAB,IoT,PUC26ECE006,FAISAL KHAN,L1255
1256,MBA,MBA,1,C,Thursday,08:00,09:00,1,THEORY,Databases,PUC26ECE007,GAURAV MAHAJAN,T1256
1257,MBA,MBA,1,C,Thursday,09:00,10:00,1,THEORY,OS,PUC26ECE008,HARSH MITTAL,T1257
1258,MBA,MBA,1,C,Thursday,10:00,11:00,1,THEORY,Networking,PUC26ME001,ADITYA KUMAR,T1258
1259,MBA,MBA,1,C,Thursday,08:00,10:00,2,LAB,Statistics,PUC26ME002,BRIJESH SINGH,L1259
1260,MBA,MBA,1,C,Thursday,09:00,11:00,2,LAB,Machine Learning,PUC26ME003,CHANDRA SHEKHAR,L1260
1261,BBA,BBA,1,A,Thursday,08:00,09:00,1,THEORY,Deep Learning,PUC26ME004,DINESH PATEL,T1261
1262,BBA,BBA,1,A,Thursday,09:00,10:00,1,THEORY,Circuit Analysis,PUC26ME005,EAKSHYA RAO,T1262
1263,BBA,BBA,1,A,Thursday,10:00,11:00,1,THEORY,Power Systems,PUC26ME006,FARHAN ALI,T1263
1264,BBA,BBA,1,A,Thursday,08:00,10:00,2,LAB,Digital Design,PUC26ME007,GAJENDRA SINGH,L1264
1265,BBA,BBA,1,A,Thursday,09:00,11:00,2,LAB,Thermodynamics,PUC26ME008,HARSHIT SHARMA,L1265
1266,BBA,BBA,1,B,Thursday,08:00,09:00,1,THEORY,Mechanics,PUC26CE001,ABHISHEK GUPTA,T1266
1267,BBA,BBA,1,B,Thursday,09:00,10:00,1,THEORY,Structural Analysis,PUC26CE002,BHAVNA SHARMA,T1267
1268,BBA,BBA,1,B,Thursday,10:00,11:00,1,THEORY,Concrete Technology,PUC26CE003,CHIRAG JOSHI,T1268
1269,BBA,BBA,1,B,Thursday,08:00,10:00,2,LAB,VLSI Design,PUC26CE004,DHRUVENDRA SINGH,L1269
1270,BBA,BBA,1,B,Thursday,09:00,11:00,2,LAB,Embedded Systems,PUC26CE005,EKTA VERMA,L1270
1271,BBA,BBA,1,C,Thursday,08:00,09:00,1,THEORY,Business Management,PUC26CE006,FIONA PATEL,T1271
1272,BBA,BBA,1,C,Thursday,09:00,10:00,1,THEORY,Finance,PUC26CE007,GAURAV NEGI,T1272
1273,BBA,BBA,1,C,Thursday,10:00,11:00,1,THEORY,Marketing,PUC26CE008,HARSH BHATNAGAR,T1273
1274,BBA,BBA,1,C,Thursday,08:00,10:00,2,LAB,Economics,PUC26IOT001,ARUN KUMAR,L1274
1275,BBA,BBA,1,C,Thursday,09:00,11:00,2,LAB,Data Structures,PUC26IOT002,BHAVESH VERMA,L1275
1276,FSD,FSD,1,A,Thursday,08:00,09:00,1,THEORY,Algorithms,PUC26IOT003,CHIRANJEEV RAJ,T1276
1277,FSD,FSD,1,A,Thursday,09:00,10:00,1,THEORY,Web Development,PUC26IOT004,DARSHAN PATEL,T1277
1278,FSD,FSD,1,A,Thursday,10:00,11:00,1,THEORY,Cloud Computing,PUC26IOT005,ESHAAN KRISHNAN,T1278
1279,FSD,FSD,1,A,Thursday,08:00,10:00,2,LAB,AI & ML,PUC26IOT006,FARHAN MALIK,L1279
1280,FSD,FSD,1,A,Thursday,09:00,11:00,2,LAB,Cybersecurity,PUC26AI001,ABHIJIT NAIR,L1280
1281,FSD,FSD,1,B,Thursday,08:00,09:00,1,THEORY,IoT,PUC26AI002,BHAVNA DESAI,T1281
1282,FSD,FSD,1,B,Thursday,09:00,10:00,1,THEORY,Databases,PUC26AI003,CHIRAG MALHOTRA,T1282
1283,FSD,FSD,1,B,Thursday,10:00,11:00,1,THEORY,OS,PUC26AI004,DIVYAM SINGH,T1283
1284,FSD,FSD,1,B,Thursday,08:00,10:00,2,LAB,Networking,PUC26AI005,ESHA SHARMA,L1284
1285,FSD,FSD,1,B,Thursday,09:00,11:00,2,LAB,Statistics,PUC26AI006,FARHAN HASSAN,L1285
1286,FSD,FSD,1,C,Thursday,08:00,09:00,1,THEORY,Machine Learning,PUC26AI007,GAJENDRA KUMAR,T1286
1287,FSD,FSD,1,C,Thursday,09:00,10:00,1,THEORY,Deep Learning,PUC26MBA001,ADITYA SAXENA,T1287
1288,FSD,FSD,1,C,Thursday,10:00,11:00,1,THEORY,Circuit Analysis,PUC26MBA002,BHAVNA KAPOOR,T1288
1289,FSD,FSD,1,C,Thursday,08:00,10:00,2,LAB,Power Systems,PUC26MBA003,CHIRAG VERMA,L1289
1290,FSD,FSD,1,C,Thursday,09:00,11:00,2,LAB,Digital Design,PUC26MBA004,DEEPIKA SHARMA,L1290
1291,EEE,EEE,1,A,Thursday,08:00,09:00,1,THEORY,Thermodynamics,PUC26MBA005,ESHWARI REDDY,T1291
1292,EEE,EEE,1,A,Thursday,09:00,10:00,1,THEORY,Mechanics,PUC26MBA006,FARIDA KHAN,T1292
1293,EEE,EEE,1,A,Thursday,10:00,11:00,1,THEORY,Structural Analysis,PUC26BBA001,ABHIJEET SINGH,T1293
1294,EEE,EEE,1,A,Thursday,08:00,10:00,2,LAB,Concrete Technology,PUC26BBA002,BHAGVAN RAGHAV,L1294
1295,EEE,EEE,1,A,Thursday,09:00,11:00,2,LAB,VLSI Design,PUC26BBA003,CHIRAG DESAI,L1295
1296,EEE,EEE,1,B,Thursday,08:00,09:00,1,THEORY,Embedded Systems,PUC26BBA004,DIVYA SHARMA,T1296
1297,EEE,EEE,1,B,Thursday,09:00,10:00,1,THEORY,Business Management,PUC26BBA005,ESHITA PRABHU,T1297
1298,EEE,EEE,1,B,Thursday,10:00,11:00,1,THEORY,Finance,PUC26BBA006,FARISH KHAN,T1298
1299,EEE,EEE,1,B,Thursday,08:00,10:00,2,LAB,Marketing,PUC26FSD001,AJAYVEER SINGH,L1299
1300,EEE,EEE,1,B,Thursday,09:00,11:00,2,LAB,Economics,PUC26FSD002,BHASHKAR REDDY,L1300
1301,EEE,EEE,1,C,Thursday,08:00,09:00,1,THEORY,Data Structures,PUC26FSD003,CHIRANJEEVI PAL,T1301
1302,EEE,EEE,1,C,Thursday,09:00,10:00,1,THEORY,Algorithms,PUC26FSD004,DARSHANA NAIR,T1302
1303,EEE,EEE,1,C,Thursday,10:00,11:00,1,THEORY,Web Development,PUC26FSD005,ESHA MAHAJAN,T1303
1304,EEE,EEE,1,C,Thursday,08:00,10:00,2,LAB,Cloud Computing,PUC26FSD006,FARISHA KHAN,L1304
1305,EEE,EEE,1,C,Thursday,09:00,11:00,2,LAB,AI & ML,PUC26EEE001,ASHOK KUMAR,L1305
